__template__;__title__;__vraag__;__mc1Goed__;__mc2Fout__;__mc3Fout__;__mc4Fout__;__fill1Goed__;__fill2Goed__;__fill3Goed__;__fill4Goed__;__fill5Goed__;__fill6Goed__;__fill7Goed__;__fill8Goed__;__openModelAntwoord__;__openCriterium1__;__openCriterium2__;__openCriterium3__;__openCriterium4__;__1Jaar__;__2Hoofdstuk__;__3Deel__;__4Pargrf__;__5Taal__;__6Omvang__;__7Type__;__8Bron__;__meta__
fill;Léa a deux (grote broers).;Traduis les mots entre parenthèses: Léa a deux (grote broers).;;;;;grands frères;grands frères.;;;;;;;;;;;;2H;H02;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253918,253923,253928,253931,253934,253936]}"
fill;Ils ont un (zwarte kat).;Traduis les mots entre parenthèses: Ils ont un (zwarte kat).;;;;;chat noir;chat noir.;;;;;;;;;;;;2H;H02;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253918,253923,253928,253931,253934,253936]}"
fill;Elle est une (mooi meisje).;Traduis les mots entre parenthèses: Elle est une (mooi meisje).;;;;;belle fille;belle fille.;;;;;;;;;;;;2H;H02;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253918,253923,253928,253931,253934,253936]}"
fill;Il a un (nieuwe mobiele telefoon).;Traduis les mots entre parenthèses: Il a un (nieuwe mobiele telefoon).;;;;;nouveau portable;nouveau téléphone portable;;;;;;;;;;;;2H;H02;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253918,253923,253928,253931,253934,253936]}"
fill;Depuis les vacances, il a une (Franse vriendin).;Traduis les mots entre parenthèses: Depuis les vacances, il a une (Franse vriendin).;;;;;copine française;copine française.;;;;;;;;;;;;2H;H02;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253918,253923,253928,253931,253934,253936]}"
fill;Il a une photo d'elle. Sur la photo elle porte une ( witte jurk).;Traduis les mots entre parenthèses: Il a une photo d'elle. Sur la photo elle porte une ( witte jurk).;;;;;robe blanche;robe blanche.;;;;;;;;;;;;2H;H02;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253918,253923,253928,253931,253934,253936]}"
mc;habiter - Elles … dans une vieille maison.;Choisis la bonne forme du verbe: habiter - Elles … dans une vieille maison.;habitent;habites;habitons;habitez;;;;;;;;;;;;;;2H;H02;EFGH;H;FA-FA;woord;mpc;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253919,253927,253928,253931,253933,253936]}"
mc;passer - Tu … tes vacances où?;Choisis la bonne forme du verbe: passer - Tu … tes vacances où?;passes;passe;passons;passez;;;;;;;;;;;;;;2H;H02;EFGH;H;FA-FA;woord;mpc;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253919,253927,253928,253931,253933,253936]}"
fill;discuter - Il … avec ses amis.;Remplis la bonne forme du verbe: discuter - Il … avec ses amis.;;;;;discute;;;;;;;;;;;;;2H;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253919,253927,253928,253931,253934,253936]}"
fill;aimer - Nous … faire du shopping.;Remplis la bonne forme du verbe: aimer - Nous … faire du shopping.;;;;;aimons;;;;;;;;;;;;;2H;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253919,253927,253928,253931,253934,253936]}"
fill;regarder - Tu … la télé?;Remplis la bonne forme du verbe: regarder - Tu … la télé?;;;;;regardes;;;;;;;;;;;;;2H;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253919,253927,253928,253931,253934,253936]}"
fill;danser - Elle … tous les jours.;Remplis la bonne forme du verbe: danser - Elle … tous les jours.;;;;;danse;;;;;;;;;;;;;2H;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253919,253927,253928,253931,253934,253936]}"
fill;travailler - Vous … beaucoup.;Remplis la bonne forme du verbe: travailler - Vous … beaucoup.;;;;;travaillez;;;;;;;;;;;;;2H;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253919,253927,253928,253931,253934,253936]}"
fill;jouer - Ils … à la console.;Remplis la bonne forme du verbe: jouer - Ils … à la console.;;;;;jouent;;;;;;;;;;;;;2H;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253919,253927,253928,253931,253934,253936]}"
mc;Remplace le sujet. Choisis la bonne phrase. Théo joue de la guitare.;Remplace le sujet. Choisis la bonne phrase. Théo joue de la guitare.;Il joue de la guitare.;Elle joue de la guitare.;Ils jouent de la guitare.;Elles jouent de la guitare.;;;;;;;;;;;;;;2H;H02;EFGH;H;FA-FA;woord;mpc;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253919,253927,253928,253931,253933,253936]}"
mc;Remplace le sujet. Choisis la bonne phrase. Maudy et Alice adorent aller à la piscine.;Remplace le sujet. Choisis la bonne phrase. Maudy et Alice adorent aller à la piscine.;Elles adorent aller à la piscine.;Elle adore aller à la piscine.;Ils adorent aller à la piscine.;Il adore aller à la piscine.;;;;;;;;;;;;;;2H;H02;EFGH;H;FA-FA;woord;mpc;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253919,253927,253928,253931,253933,253936]}"
mc;Remplace le sujet. Choisis la bonne phrase. Ma mère aime faire la cuisine.;Remplace le sujet. Choisis la bonne phrase. Ma mère aime faire la cuisine.;Elle aime faire la cuisine.;Il aime faire la cuisine.;Ils aiment faire la cuisine.;Elles aiment faire la cuisine.;;;;;;;;;;;;;;2H;H02;EFGH;H;FA-FA;woord;mpc;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253919,253927,253928,253931,253933,253936]}"
fill;"""Monsieur Legrand"" (…) est professeur de français.";"Remplace le sujet par il, elle, ils ou elles: ""Monsieur Legrand"" (…) est professeur de français.";;;;;Il;il;;;;;;;;;;;;2H;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253919,253927,253928,253931,253934,253936]}"
fill;"""Mes copines"" (…) organisent une grande fête pour moi.";"Remplace le sujet par il, elle, ils ou elles: ""Mes copines"" (…) organisent une grande fête pour moi.";;;;;Elles;elles;;;;;;;;;;;;2H;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253919,253927,253928,253931,253934,253936]}"
fill;"""Ma maison"" (…) est dans le centre de Lille.";"Remplace le sujet par il, elle, ils ou elles: ""Ma maison"" (…) est dans le centre de Lille.";;;;;Elle;elle;;;;;;;;;;;;2H;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253906,253911,253919,253927,253928,253931,253934,253936]}"
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mc;"Choisis. ""Tu/Elle"" a été en Italie avec ma famille.";"Choisis. ""Tu/Elle"" a été en Italie avec ma famille.";Elle;Tu;;;;;;;;;;;;;;;;2V;H01;ABCD;D;FA-FA;woord;mpc;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253918,253923,253928,253931,253933,253936]}"
mc;"Choisis. ""Nous/Vous"" avons été à Rome.";"Choisis. ""Nous/Vous"" avons été à Rome.";Nous;Vous;;;;;;;;;;;;;;;;2V;H01;ABCD;D;FA-FA;woord;mpc;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253918,253923,253928,253931,253933,253936]}"
mc;"Choisis. J' ""ai/as/a"" rencontré beaucoup de jeunes.";"Choisis. J' ""ai/as/a"" rencontré beaucoup de jeunes.";ai;as;a;;;;;;;;;;;;;;;2V;H01;ABCD;D;FA-FA;woord;mpc;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253918,253923,253928,253931,253933,253936]}"
fill;Mets au passé composé. Vous (passer) (…) de bonnes vacances.;Mets au passé composé. Vous (passer) (…) de bonnes vacances.;;;;;avez passé;;;;;;;;;;;;;2V;H01;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253918,253923,253928,253931,253934,253936]}"
fill;Mets au passé composé. Nous (manger) (…) de la pizza.;Mets au passé composé. Nous (manger) (…) de la pizza.;;;;;avons mangé;;;;;;;;;;;;;2V;H01;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253918,253923,253928,253931,253934,253936]}"
fill;Mets au passé composé. Tous les jours, j' (faire) (…) la grasse matinée.;Mets au passé composé. Tous les jours, j' (faire) (…) la grasse matinée.;;;;;ai fait;;;;;;;;;;;;;2V;H01;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253918,253923,253928,253931,253934,253936]}"
fill;Mets au passé composé. Nous (être) (…) à l'hôtel près de la plage.;Mets au passé composé. Nous (être) (…) à l'hôtel près de la plage.;;;;;avons été;;;;;;;;;;;;;2V;H01;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253918,253923,253928,253931,253934,253936]}"
fill;Mets au passé composé. J' (passer) (…) trois semaines en Allemagne.;Mets au passé composé. J' (passer) (…) trois semaines en Allemagne.;;;;;ai passé;;;;;;;;;;;;;2V;H01;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253918,253923,253928,253931,253934,253936]}"
fill;Mets au passé composé. (Tu fais du camping) en Allemagne?;Mets au passé composé. (Tu fais du camping) en Allemagne?;;;;;Tu as fait du camping;tu as fait du camping;;;;;;;;;;;;2V;H01;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253918,253923,253928,253931,253934,253936]}"
fill;Mets au passé composé. Oui, (nous rencontrons) beaucoup de jeunes allemands.;Mets au passé composé. Oui, (nous rencontrons) beaucoup de jeunes allemands.;;;;;nous avons rencontré;;;;;;;;;;;;;2V;H01;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253918,253923,253928,253931,253934,253936]}"
fill;Mets au passé composé. (Vous faites) des photos?;Mets au passé composé. (Vous faites) des photos?;;;;;Vous avez fait;vous avez fait;;;;;;;;;;;;2V;H01;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253918,253923,253928,253931,253934,253936]}"
fill;Mets au passé composé. (Nous aimons) visiter Berlin!;Mets au passé composé. (Nous aimons) visiter Berlin!;;;;;Nous avons aimé;nous avons aimé;;;;;;;;;;;;2V;H01;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253918,253923,253928,253931,253934,253936]}"
fill;Mets au passé composé. (On a) du beau temps à Berlin.;Mets au passé composé. (On a) du beau temps à Berlin.;;;;;On a eu;on a eu;;;;;;;;;;;;2V;H01;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253918,253923,253928,253931,253934,253936]}"
mc;Choisis. (Mijn) (…) pays favori, c'est la France.;Choisis. (Mijn) (…) pays favori, c'est la France.;Mon;Ton;Son;Notre;;;;;;;;;;;;;;2V;H01;EFGH;H;FA-FA;woord;mpc;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253919,253927,253928,253931,253933,253936]}"
mc;Choisis. Est-ce que (jouw) (…) amie est française?;Choisis. Est-ce que (jouw) (…) amie est française?;ton;ta;mon;ma;;;;;;;;;;;;;;2V;H01;EFGH;H;FA-FA;woord;mpc;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253919,253927,253928,253931,253933,253936]}"
mc;Choisis. Oui, (haar) (…) mère est d'origine française.;Choisis. Oui, (haar) (…) mère est d'origine française.;sa;son;ses;;;;;;;;;;;;;;;2V;H01;EFGH;H;FA-FA;woord;mpc;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253919,253927,253928,253931,253933,253936]}"
fill;Traduis. zijn - Il s'appelle Pascal, c'est (…) ami.;Traduis. zijn - Il s'appelle Pascal, c'est (…) ami.;;;;;son;;;;;;;;;;;;;2V;H01;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253919,253927,253928,253931,253934,253936]}"
fill;Traduis. onze - Pendant (…) vacances, il faisait beau.;Traduis. onze - Pendant (…) vacances, il faisait beau.;;;;;nos;;;;;;;;;;;;;2V;H01;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253919,253927,253928,253931,253934,253936]}"
fill;Traduis. mijn - Je raconte (…) voyage à Paris.;Traduis. mijn - Je raconte (…) voyage à Paris.;;;;;mon;;;;;;;;;;;;;2V;H01;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253919,253927,253928,253931,253934,253936]}"
fill;Traduis. mijn - J'ai été avec Yvette, c'est (…) cousine.;Traduis. mijn - J'ai été avec Yvette, c'est (…) cousine.;;;;;ma;;;;;;;;;;;;;2V;H01;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253919,253927,253928,253931,253934,253936]}"
fill;Traduis. haar - (…) frères ont été avec nous.;Traduis. haar - (…) frères ont été avec nous.;;;;;Ses;ses;;;;;;;;;;;;2V;H01;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253919,253927,253928,253931,253934,253936]}"
fill;Traduis. (Ons) (…) hôtel n'était pas loin de la tour Eiffel. ;Traduis. (Ons) (…) hôtel n'était pas loin de la tour Eiffel. ;;;;;Notre;notre;;;;;;;;;;;;2V;H01;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253919,253927,253928,253931,253934,253936]}"
fill;Traduis. Et toi? Comment était (jouw) (…) vacances?;Traduis. Et toi? Comment était (jouw) (…) vacances?;;;;;tes;;;;;;;;;;;;;2V;H01;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253919,253927,253928,253931,253934,253936]}"
fill;Traduis. Génial, j'ai beaucoup aimé (mijn) (…) voyage.;Traduis. Génial, j'ai beaucoup aimé (mijn) (…) voyage.;;;;;mon;;;;;;;;;;;;;2V;H01;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253919,253927,253928,253931,253934,253936]}"
fill;Traduis. La France, c'est (mijn) (…) pays de vacances favori.;Traduis. La France, c'est (mijn) (…) pays de vacances favori.;;;;;mon;;;;;;;;;;;;;2V;H01;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253910,253919,253927,253928,253931,253934,253936]}"
mc;Choisis le bon adjectif. Mon copain est (actief) (…).;Choisis le bon adjectif. Mon copain est (actief) (…).;actif;active;actifs;actives;;;;;;;;;;;;;;2V;H02;ABCD;D;FA-FA;woord;mpc;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253918,253923,253928,253931,253933,253936]}"
mc;Choisis le bon adjectif. Il habite dans une (mooi) (…) maison à Madrid.;Choisis le bon adjectif. Il habite dans une (mooi) (…) maison à Madrid.;belle;beau;beaux;belles;;;;;;;;;;;;;;2V;H02;ABCD;D;FA-FA;woord;mpc;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253918,253923,253928,253931,253933,253936]}"
mc;Choisis le bon adjectif. Il a deux (grote) (…) frères.;Choisis le bon adjectif. Il a deux (grote) (…) frères.;grands;grande;grand;grandes;;;;;;;;;;;;;;2V;H02;ABCD;D;FA-FA;woord;mpc;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253918,253923,253928,253931,253933,253936]}"
fill;Remplis le bon adjectif. Ses deux sœurs sont (mignon) (…).;Remplis le bon adjectif. Ses deux sœurs sont (mignon) (…).;;;;;mignonnes;;;;;;;;;;;;;2V;H02;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253918,253923,253928,253931,253934,253936]}"
fill;Remplis le bon adjectif. Ma copine est très (gentil) (…).;Remplis le bon adjectif. Ma copine est très (gentil) (…).;;;;;gentille;;;;;;;;;;;;;2V;H02;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253918,253923,253928,253931,253934,253936]}"
fill;Remplis le bon adjectif. Elle habite dans une maison avec une (petit) (…) salle de bains.;Remplis le bon adjectif. Elle habite dans une maison avec une (petit) (…) salle de bains.;;;;;petite;;;;;;;;;;;;;2V;H02;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253918,253923,253928,253931,253934,253936]}"
fill;Remplis le bon adjectif.  Il y a un (grand) (…) salon.;Remplis le bon adjectif.  Il y a un (grand) (…) salon.;;;;;grand;;;;;;;;;;;;;2V;H02;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253918,253923,253928,253931,253934,253936]}"
fill;Remplis le bon adjectif.  Son oiseau s'appelle Rico, il est (intelligent).;Remplis le bon adjectif.  Son oiseau s'appelle Rico, il est (intelligent).;;;;;intelligent;;;;;;;;;;;;;2V;H02;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253918,253923,253928,253931,253934,253936]}"
fill;Traduis les mots entre parenthèses. Ma grand-mère a deux (oude vriendinnen) (…).;Traduis les mots entre parenthèses. Ma grand-mère a deux (oude vriendinnen) (…).;;;;;vieilles copines;vieilles amies;;;;;;;;;;;;2V;H02;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253918,253923,253928,253931,253934,253936]}"
fill;Traduis les mots entre parenthèses. Mon amie a un (zwarte hamster) (…).;Traduis les mots entre parenthèses. Mon amie a un (zwarte hamster) (…).;;;;;hamster noir;;;;;;;;;;;;;2V;H02;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253918,253923,253928,253931,253934,253936]}"
fill;Traduis les mots entre parenthèses. Annika a organisé une (mooi feest) (…).;Traduis les mots entre parenthèses. Annika a organisé une (mooi feest) (…).;;;;;belle fête;;;;;;;;;;;;;2V;H02;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253918,253923,253928,253931,253934,253936]}"
fill;Traduis les mots entre parenthèses. Mon voisin a un chat malade et un (aanhalig konijn) (…).;Traduis les mots entre parenthèses. Mon voisin a un chat malade et un (aanhalig konijn) (…).;;;;;lapin câlin;;;;;;;;;;;;;2V;H02;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253918,253923,253928,253931,253934,253936]}"
fill;Traduis les mots entre parenthèses. Tu habites déjà dans ta (nieuwe huis) (…)?;Traduis les mots entre parenthèses. Tu habites déjà dans ta (nieuwe huis) (…)?;;;;;nouvelle maison;;;;;;;;;;;;;2V;H02;ABCD;D;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253918,253923,253928,253931,253934,253936]}"
mc;Choisis le bon sujet. ... travailles pendant tes vacances?;Choisis le bon sujet. ... travailles pendant tes vacances?;Tu;Je;Il;;;;;;;;;;;;;;;2V;H02;EFGH;H;FA-FA;woord;mpc;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253919,253927,253928,253931,253933,253936]}"
mc;Choisis le bon sujet. … discute avec ses amis.;Choisis le bon sujet. … discute avec ses amis.;Je;Tu;Nous;;;;;;;;;;;;;;;2V;H02;EFGH;H;FA-FA;woord;mpc;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253919,253927,253928,253931,253933,253936]}"
mc;habiter - Elles … dans une vieille maison.;Choisis la bonne forme du verbe: habiter - Elles … dans une vieille maison.;habitent;habites;habitons;habitez;;;;;;;;;;;;;;2V;H02;EFGH;H;FA-FA;woord;mpc;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253919,253927,253928,253931,253933,253936]}"
fill;Tu (présenter) (…) ce sujet?;Remplis la bonne forme du verbe: Tu (présenter) (…) ce sujet?;;;;;présentes;;;;;;;;;;;;;2V;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253919,253927,253928,253931,253934,253936]}"
fill;Elle (arriver) (…) dans quelques minutes.;Remplis la bonne forme du verbe: Elle (arriver) (…) dans quelques minutes.;;;;;arrive;;;;;;;;;;;;;2V;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253919,253927,253928,253931,253934,253936]}"
fill;Vous (participer) (…) à cette exposition.;Remplis la bonne forme du verbe: Vous (participer) (…) à cette exposition.;;;;;participez;;;;;;;;;;;;;2V;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253919,253927,253928,253931,253934,253936]}"
fill;Ils (changer) (…) le planning.;Remplis la bonne forme du verbe: Ils (changer) (…) le planning.;;;;;changent;;;;;;;;;;;;;2V;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253919,253927,253928,253931,253934,253936]}"
fill;Théo (organiser) (…) un tournoi de tennis.;Remplis la bonne forme du verbe: Théo (organiser) (…) un tournoi de tennis.;;;;;organise;;;;;;;;;;;;;2V;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253919,253927,253928,253931,253934,253936]}"
fill;"Remplace le sujet par ""il, elle, ils ou elles"". Yvette cherche son chat. (…) cherche son chat.";"Remplace le sujet par ""il, elle, ils ou elles"". Yvette cherche son chat. (…) cherche son chat.";;;;;Elle;elle;;;;;;;;;;;;2V;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253919,253927,253928,253931,253934,253936]}"
fill;"Remplace le sujet par ""il, elle, ils ou elles"". Maudy et Alice s'occupent du cochon d'Inde. (…) s'occupent du cochon d'Inde.";"Remplace le sujet par ""il, elle, ils ou elles"". Maudy et Alice s'occupent du cochon d'Inde. (…) s'occupent du cochon d'Inde.";;;;;Elles;elles;;;;;;;;;;;;2V;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253919,253927,253928,253931,253934,253936]}"
fill;"Remplace le sujet par ""il, elle, ils ou elles"". Ma mère ne trouve pas son portable. (…) ne trouve pas son portable.";"Remplace le sujet par ""il, elle, ils ou elles"". Ma mère ne trouve pas son portable. (…) ne trouve pas son portable.";;;;;Elle;elle;;;;;;;;;;;;2V;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253919,253927,253928,253931,253934,253936]}"
fill;Traduis les mots entre parenthèses. (Erik en Sophie wonen) dans une vieille maison.;Traduis les mots entre parenthèses. (Erik en Sophie wonen) dans une vieille maison.;;;;;Erik et Sophie habitent;;;;;;;;;;;;;2V;H02;EFGH;H;FA-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253907,253911,253919,253927,253928,253931,253934,253936]}"
